0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
[CLS],beta,[SEP],edad,.,el,prop,##rano,##lo,##l,es,una,clase,de,medicamento,llamado,<,star,##t,>,b,<,end,>,bloqueado,##r,.,funciona,estrecha,##n,##do,los,vasos,sanguíneos,que,ya,están,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],edad,.,el,prop,##rano,##lo,##l,es,una,clase,de,medicamento,llamado,<,star,##t,>,b,<,end,>,bloqueado,##r,.,funciona,estrecha,##n,##do,los,vasos,sanguíneos,que,ya,están,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],las,bacterias,.,ta,##zob,##act,##am,es,una,clase,de,inhib,##idor,de,<,star,##t,>,b,<,end,>,lac,##tam,##asa,.,funcionar,al,evitar,que,las,bacterias,destru,##yan,ce,##ft,##olo,##zano,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],las,bacterias,.,ta,##zob,##act,##am,es,una,clase,de,inhib,##idor,de,<,star,##t,>,b,<,end,>,lac,##tam,##asa,.,funcionar,al,evitar,que,las,bacterias,destru,##yan,ce,##ft,##olo,##zano,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,alfa,y,<,star,##t,>,b,<,end,>,adren,##ér,##gicos,(,agentes,simpa,##tom,##im,##éticos,),.,funciona,al,relajar,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,alfa,y,<,star,##t,>,b,<,end,>,adren,##ér,##gicos,(,agentes,simpa,##tom,##im,##éticos,),.,funciona,al,relajar,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],.,vib,##eg,##ron,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,3,adren,##ér,##gicos,.,su,acción,consiste,en,relajar,los,músculos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],.,vib,##eg,##ron,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,3,adren,##ér,##gicos,.,su,acción,consiste,en,relajar,los,músculos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],infarto,.,el,prop,##rano,##lo,##l,es,una,clase,de,medicamento,llamado,<,star,##t,>,b,<,end,>,bloqueado,##r,.,funciona,relaj,##ando,los,vasos,sanguíneos,y,reduciendo,el,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],infarto,.,el,prop,##rano,##lo,##l,es,una,clase,de,medicamento,llamado,<,star,##t,>,b,<,end,>,bloqueado,##r,.,funciona,relaj,##ando,los,vasos,sanguíneos,y,reduciendo,el,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],el,meto,##pro,##lo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],el,meto,##pro,##lo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],clav,##ul,##ánico,pertenece,a,una,clase,de,medicamentos,llamados,inhib,##idores,de,<,star,##t,>,b,<,end,>,lac,##tam,##asa,.,funciona,al,evitar,que,las,bacterias,destru,##yan,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],clav,##ul,##ánico,pertenece,a,una,clase,de,medicamentos,llamados,inhib,##idores,de,<,star,##t,>,b,<,end,>,lac,##tam,##asa,.,funciona,al,evitar,que,las,bacterias,destru,##yan,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],la,visión,.,lev,##ob,##una,##lo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,reduciendo,la,presión,en,el,ojo,.,el,of,##tá,##l,##mico,lev,##ob,##uno,##lo,##l,viene,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],la,visión,.,lev,##ob,##una,##lo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,reduciendo,la,presión,en,el,ojo,.,el,of,##tá,##l,##mico,lev,##ob,##uno,##lo,##l,viene,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],ace,##bu,##tol,##ol,se,encuentra,en,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],ace,##bu,##tol,##ol,se,encuentra,en,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],podría,conducir,a,la,pérdida,gradual,de,la,visión,.,<,star,##t,>,b,<,end,>,tax,##olo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,b,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],podría,conducir,a,la,pérdida,gradual,de,la,visión,.,<,star,##t,>,b,<,end,>,tax,##olo,##l,pertenece,a,una,clase,de,medicamentos,llamados,bloqueado,##res,b,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],car,##ved,##ilo,##l,se,encuentra,en,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],car,##ved,##ilo,##l,se,encuentra,en,una,clase,de,medicamentos,llamados,bloqueado,##res,<,star,##t,>,b,<,end,>,funciona,al,relajar,los,vasos,sanguíneos,y,la,disminución,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],china,y,en,aquellas,de,ascendencia,africana,.,las,tala,##se,##mia,##s,<,star,##t,>,b,<,end,>,ocurren,en,personas,de,origen,mediterráneo,.,en,menor,grado,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],china,y,en,aquellas,de,ascendencia,africana,.,las,tala,##se,##mia,##s,<,star,##t,>,b,<,end,>,ocurren,en,personas,de,origen,mediterráneo,.,en,menor,grado,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],.,las,glob,##ulin,##as,se,dividen,en,alfa,-,1,",",alfa,-,2,",",<,star,##t,>,b,<,end,>,y,gamma,##glo,##bul,##inas,.,en,general,",",los,niveles,de,las,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],.,las,glob,##ulin,##as,se,dividen,en,alfa,-,1,",",alfa,-,2,",",<,star,##t,>,b,<,end,>,y,gamma,##glo,##bul,##inas,.,en,general,",",los,niveles,de,las,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],varios,tipos,de,células,.,una,de,ellas,son,células,<,star,##t,>,b,<,end,>,que,producen,insulina,.,la,insulina,es,una,horm,##ona,que,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],varios,tipos,de,células,.,una,de,ellas,son,células,<,star,##t,>,b,<,end,>,que,producen,insulina,.,la,insulina,es,una,horm,##ona,que,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],empiece,a,sentirse,mejor,.,tóm,##elos,incluso,cuando,se,sienta,<,star,##t,>,b,<,end,>,en,.,pregún,##tele,al,proveedor,sobre,los,efectos,secundarios,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],empiece,a,sentirse,mejor,.,tóm,##elos,incluso,cuando,se,sienta,<,star,##t,>,b,<,end,>,en,.,pregún,##tele,al,proveedor,sobre,los,efectos,secundarios,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],su,medicamento,antes,de,que,se,le,ago,##te,.,los,<,star,##t,>,b,<,end,>,agon,##istas,de,alivio,rápido,lo,ayudan,a,respirar,mejor,relaj,##ando,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],su,medicamento,antes,de,que,se,le,ago,##te,.,los,<,star,##t,>,b,<,end,>,agon,##istas,de,alivio,rápido,lo,ayudan,a,respirar,mejor,relaj,##ando,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],producida,en,el,pá,##n,##cre,##as,por,células,especiales,",",llamadas,células,<,star,##t,>,b,<,end,>,el,pá,##n,##cre,##as,está,localizado,por,debajo,y,por,detrás,del,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],producida,en,el,pá,##n,##cre,##as,por,células,especiales,",",llamadas,células,<,star,##t,>,b,<,end,>,el,pá,##n,##cre,##as,está,localizado,por,debajo,y,por,detrás,del,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],extracción,de,sangre,son,leve,##s,",",pero,pueden,ser,:,<,star,##t,>,b,<,end,>,ta,-,gc,##h,seria,##da,;,beta,-,gc,##h,cuantita,##tiva,repeti,##da,;,prueba,de,sangre,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],extracción,de,sangre,son,leve,##s,",",pero,pueden,ser,:,<,star,##t,>,b,<,end,>,ta,-,gc,##h,seria,##da,;,beta,-,gc,##h,cuantita,##tiva,repeti,##da,;,prueba,de,sangre,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],otros,tipos,de,bacterias,estre,##pto,##có,##ci,##cas,.,estas,incluyen,los,estre,##pto,##co,##cos,<,star,##t,>,b,<,end,>,que,puede,causar,una,infección,peligrosa,en,los,recién,nacidos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],otros,tipos,de,bacterias,estre,##pto,##có,##ci,##cas,.,estas,incluyen,los,estre,##pto,##co,##cos,<,star,##t,>,b,<,end,>,que,puede,causar,una,infección,peligrosa,en,los,recién,nacidos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],para,la,salud,.,por,ejemplo,",",altas,dosis,de,<,star,##t,>,b,<,end,>,caro,##ten,##o,pueden,aumentar,el,riesgo,de,cáncer,de,pulmón,en,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],para,la,salud,.,por,ejemplo,",",altas,dosis,de,<,star,##t,>,b,<,end,>,caro,##ten,##o,pueden,aumentar,el,riesgo,de,cáncer,de,pulmón,en,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],versión,en,inglés,revisada,por,:,<,star,##t,>,b,<,end,>,ent,w,##isse,",",md,",",bo,##ard,cer,##tif,##ied,in,metabol,##ism,/,endo,##cri,##nol,##og,##y,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],versión,en,inglés,revisada,por,:,<,star,##t,>,b,<,end,>,ent,w,##isse,",",md,",",bo,##ard,cer,##tif,##ied,in,metabol,##ism,/,endo,##cri,##nol,##og,##y,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],david,z,##iev,##e,",",md,",",mh,##a,",",medic,##al,director,",",<,star,##t,>,b,<,end,>,end,##a,con,##a,##w,##ay,",",editorial,director,",",and,the,a,.,d,.,a,.,m,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],david,z,##iev,##e,",",md,",",mh,##a,",",medic,##al,director,",",<,star,##t,>,b,<,end,>,end,##a,con,##a,##w,##ay,",",editorial,director,",",and,the,a,.,d,.,a,.,m,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],la,mp,##s,iv,:,el,tipo,a,y,el,tipo,<,star,##t,>,b,<,end,>,el,cuerpo,necesita,estas,enzimas,para,descom,##poner,una,cadena,larga,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],la,mp,##s,iv,:,el,tipo,a,y,el,tipo,<,star,##t,>,b,<,end,>,el,cuerpo,necesita,estas,enzimas,para,descom,##poner,una,cadena,larga,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],ácido,alfa,amino,##ad,##íp,##ico,ácido,alfa,amino,-,n,-,but,##ír,##ico,arg,##ini,##na,asp,##arra,##gin,##a,ácido,asp,##ár,##tico,<,star,##t,>,b,<,end,>,ta,-,alan,##ina,ácido,b,-,amino,##iso,##bu,##tí,##rico,carn,##os,##ina,cit,##ru,##lina,cis,##tina,ácido,glu,##tá,##mico,glu,##tam,##ina,gl,##ici,##na,[SEP],,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],ácido,alfa,amino,##ad,##íp,##ico,ácido,alfa,amino,-,n,-,but,##ír,##ico,arg,##ini,##na,asp,##arra,##gin,##a,ácido,asp,##ár,##tico,<,star,##t,>,b,<,end,>,ta,-,alan,##ina,ácido,b,-,amino,##iso,##bu,##tí,##rico,carn,##os,##ina,cit,##ru,##lina,cis,##tina,ácido,glu,##tá,##mico,glu,##tam,##ina,gl,##ici,##na,[SEP],,,,,,,,,,,
[CLS],beta,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],natural,medicin,##es,compre,##hen,##si,##ve,data,##base,(,la,<,star,##t,>,b,<,end,>,se,exhaustiva,de,datos,de,medicamentos,naturales,),clasifica,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],vías,respira,##torias,reactiv,##as,-,nebul,##izador,;,epo,##c,-,nebul,##izador,;,<,star,##t,>,b,<,end,>,on,##qui,##tis,crónica,-,nebul,##izador,;,enf,##ise,##ma,-,nebul,##izador,##lau,##be,bl,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],vías,respira,##torias,reactiv,##as,-,nebul,##izador,;,epo,##c,-,nebul,##izador,;,<,star,##t,>,b,<,end,>,on,##qui,##tis,crónica,-,nebul,##izador,;,enf,##ise,##ma,-,nebul,##izador,##lau,##be,bl,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],principales,de,glob,##ulin,##as,:,alfa,1,",",alfa,2,",",<,star,##t,>,b,<,end,>,y,gamma,.,para,cada,clase,de,glob,##ulin,##a,",",hay,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],principales,de,glob,##ulin,##as,:,alfa,1,",",alfa,2,",",<,star,##t,>,b,<,end,>,y,gamma,.,para,cada,clase,de,glob,##ulin,##a,",",hay,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],diabetes,.,en,la,diabetes,tipo,i,",",las,células,<,star,##t,>,b,<,end,>,del,pá,##n,##cre,##as,no,producen,insulina,debido,a,una,reacción,del,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],diabetes,.,en,la,diabetes,tipo,i,",",las,células,<,star,##t,>,b,<,end,>,del,pá,##n,##cre,##as,no,producen,insulina,debido,a,una,reacción,del,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],.,el,vila,##n,##tero,##l,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,long,-,act,##ing,b,-,agon,##ist,##s,",",lab,##a,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],.,el,vila,##n,##tero,##l,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,long,-,act,##ing,b,-,agon,##ist,##s,",",lab,##a,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],.,el,vila,##n,##tero,##l,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,long,-,act,##ing,b,-,agon,##ist,##s,",",lab,##a,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],.,el,vila,##n,##tero,##l,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,long,-,act,##ing,b,-,agon,##ist,##s,",",lab,##a,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],la,<,star,##t,>,b,<,end,>,eta,##son,##a,tóp,##ica,se,usa,para,tratar,la,pica,##zón,",",enro,##je,##cimiento,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],la,<,star,##t,>,b,<,end,>,eta,##son,##a,tóp,##ica,se,usa,para,tratar,la,pica,##zón,",",enro,##je,##cimiento,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],.,el,sal,##mete,##rol,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,lab,##a,),.,funciona,al,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],.,el,sal,##mete,##rol,pertenece,a,una,clase,de,medicamentos,llamados,<,star,##t,>,b,<,end,>,agon,##istas,de,acción,prolongada,(,lab,##a,),.,funciona,al,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],el,form,##ot,##ero,##l,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],el,form,##ot,##ero,##l,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],el,ar,##form,##ot,##ero,##l,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],el,ar,##form,##ot,##ero,##l,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],el,inda,##cate,##rol,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],el,inda,##cate,##rol,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,[SEP],el,sal,##mete,##rol,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bas,##of,##ilo,[SEP],el,sal,##mete,##rol,pertenece,a,una,clase,de,medicamentos,llamados,agon,##istas,<,star,##t,>,b,<,end,>,de,acción,prolongada,(,lab,##a,),.,funciona,al,relajar,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],alan,##ine,trans,##amina,##se,[SEP],es,un,examen,que,mide,el,nivel,de,la,enzima,<,star,##t,>,alt,<,end,>,en,la,sangre,.,se,necesita,una,muestra,de,sangre,.,no,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],alan,##ine,transfer,##ase,[SEP],es,un,examen,que,mide,el,nivel,de,la,enzima,<,star,##t,>,alt,<,end,>,en,la,sangre,.,se,necesita,una,muestra,de,sangre,.,no,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],alan,##ina,amino,##trans,##feras,##a,[SEP],es,un,examen,que,mide,el,nivel,de,la,enzima,<,star,##t,>,alt,<,end,>,en,la,sangre,.,se,necesita,una,muestra,de,sangre,.,no,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
